"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"436252","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-26 13:41:00","Ciudad Autónoma de Buenos Aires","02"
"436254","Víctima","Femenino","Madre","Psicológica","35","30 a 39 años","Femenino","2","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-26 15:42:00","Ciudad Autónoma de Buenos Aires","02"
"436255","Víctima","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-26 15:42:00","Ciudad Autónoma de Buenos Aires","02"
"436256","Víctima","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-26 15:47:00","Ciudad Autónoma de Buenos Aires","02"
"436257","Vecina/o","Masculino","No hay niñas/os","Psicológica","25","18 a 29 años","Femenino","0","2","Femenino","NS/NC","Llamante solicitó información y/o orientación","2021-05-26 15:53:00","Ciudad Autónoma de Buenos Aires","02"
"436258","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-26 15:58:00","Ciudad Autónoma de Buenos Aires","02"
"436215","Comisaría","NS/NC","NS/NC","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-26 16:07:00","Ciudad Autónoma de Buenos Aires","02"
"434086","Familiar","Femenino","Otro familiar","Física y psicológica","5","0 a 5 años","Masculino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-26 16:14:00","Ciudad Autónoma de Buenos Aires","02"
"436259","Vecina/o","Masculino","Otro/a no familiar","Psicológica","16","12 a 17 años","Masculino","5","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-26 16:14:00","Ciudad Autónoma de Buenos Aires","02"
"435397","Víctima","Femenino","Madre","Psicológica","23","18 a 29 años","Femenino","2","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-26 16:19:00","Ciudad Autónoma de Buenos Aires","02"
"436260","Vecina/o","NS/NC","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-26 16:25:00","Ciudad Autónoma de Buenos Aires","02"
"40273","Víctima","Femenino","No hay niñas/os","Física y psicológica","64","Más de 60 años","Femenino","0","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-26 17:03:00","Ciudad Autónoma de Buenos Aires","02"
"436261","Víctima","Femenino","Madre","Física, sexual y psicológica","39","30 a 39 años","Femenino","2","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-26 18:39:00","Ciudad Autónoma de Buenos Aires","02"
"40273","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-26 19:04:00","Ciudad Autónoma de Buenos Aires","02"
"436266","Víctima","Femenino","Madre","Psicológica","28","18 a 29 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-26 19:21:00","Ciudad Autónoma de Buenos Aires","02"
"40273","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-26 19:35:00","Ciudad Autónoma de Buenos Aires","02"
"435303","Familiar","Femenino","Otro familiar","Física y psicológica","7","06 a 11 años","Masculino","3","2","Masculino","Padre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-26 20:44:00","Ciudad Autónoma de Buenos Aires","02"
"435303","Familiar","Femenino","Otro familiar","Física y psicológica","7","06 a 11 años","Femenino","3","2","Masculino","Padre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-26 21:49:00","Ciudad Autónoma de Buenos Aires","02"
"436267","Familiar","Femenino","Otro familiar","Física y psicológica","Sin dato ","Sin dato ","NS/NC","3","2","NS/NC","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-26 21:52:00","Ciudad Autónoma de Buenos Aires","02"
"436132","Víctima","Masculino","Padre","Psicológica","38","30 a 39 años","Masculino","1","1","Femenino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-26 22:57:00","Ciudad Autónoma de Buenos Aires","02"
"172691","Comisaría","Masculino","Otro/a no familiar","Psicológica","33","30 a 39 años","Femenino","4","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-27 03:18:00","Ciudad Autónoma de Buenos Aires","02"
"435992","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-27 10:16:00","Ciudad Autónoma de Buenos Aires","02"
"436268","Otra/o sobre una situación de conflicto familiar","Masculino","Otro familiar","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-27 10:38:00","Ciudad Autónoma de Buenos Aires","02"
"436193","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-27 10:42:00","Ciudad Autónoma de Buenos Aires","02"
"436269","Víctima","Femenino","No hay niñas/os","Psicológica","65","Más de 60 años","Femenino","0","1","Femenino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-27 11:31:00","Ciudad Autónoma de Buenos Aires","02"
"436269","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-27 11:37:00","Ciudad Autónoma de Buenos Aires","02"
"436271","Víctima","Femenino","NS/NC","Física y psicológica","38","30 a 39 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-27 12:04:00","Ciudad Autónoma de Buenos Aires","02"
"436272","Otro/a","Masculino","Otro/a no familiar","Psicológica","6","06 a 11 años","Masculino","3","1","Masculino","Padre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-27 12:25:00","Ciudad Autónoma de Buenos Aires","02"
"84531","Víctima","Femenino","Madre","Física y psicológica","29","18 a 29 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-27 16:33:00","Ciudad Autónoma de Buenos Aires","02"
"436277","Víctima","Femenino","No hay niñas/os","Psicológica","43","40 a 49 años","Femenino","0","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-27 16:38:00","Ciudad Autónoma de Buenos Aires","02"
"436278","Víctima","Femenino","Otro familiar","Física y psicológica","54","50 a 59 años","Femenino","2","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-27 16:43:00","Ciudad Autónoma de Buenos Aires","02"
"436279","Víctima","Femenino","Madre","Psicológica","41","40 a 49 años","Femenino","3","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-27 16:59:00","Ciudad Autónoma de Buenos Aires","02"
"436280","Otro/a","NS/NC","Otro/a no familiar","Psicológica","13","12 a 17 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-27 17:18:00","Ciudad Autónoma de Buenos Aires","02"
"436281","Familiar","Femenino","No hay niñas/os","Física y psicológica","Sin dato ","Sin dato ","Masculino","0","1","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-27 17:24:00","Ciudad Autónoma de Buenos Aires","02"
"436282","Víctima","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-27 17:29:00","Ciudad Autónoma de Buenos Aires","02"
"436283","Víctima","NS/NC","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-27 17:34:00","Ciudad Autónoma de Buenos Aires","02"
"435397","Víctima","Femenino","Madre","Económica, Física y psicológica","23","18 a 29 años","Femenino","2","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-27 17:42:00","Ciudad Autónoma de Buenos Aires","02"
"436284","Víctima","Femenino","Madre","Psicológica","25","18 a 29 años","Femenino","1","1","Masculino","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-27 17:48:00","Ciudad Autónoma de Buenos Aires","02"
"436285","Familiar","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-27 17:51:00","Ciudad Autónoma de Buenos Aires","02"
"420183","Víctima","Femenino","Madre","Psicológica","25","18 a 29 años","Femenino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-27 18:02:00","Ciudad Autónoma de Buenos Aires","02"
"436287","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-27 18:08:00","Ciudad Autónoma de Buenos Aires","02"
"436288","Víctima","Femenino","Madre","Psicológica","49","40 a 49 años","Femenino","2","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-27 18:13:00","Ciudad Autónoma de Buenos Aires","02"
"429554","Víctima","Femenino","Hermano/a","Física y psicológica","5","0 a 5 años","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-27 18:20:00","Ciudad Autónoma de Buenos Aires","02"
"436289","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-27 18:24:00","Ciudad Autónoma de Buenos Aires","02"
"436290","Víctima","Femenino","No hay niñas/os","Psicológica","36","30 a 39 años","Femenino","0","1","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-27 18:36:00","Ciudad Autónoma de Buenos Aires","02"
"436291","Otro/a","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-27 18:42:00","Ciudad Autónoma de Buenos Aires","02"
"436298","Familiar","Femenino","No hay niñas/os","Psicológica","70","Más de 60 años","Femenino","0","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-27 19:50:00","Ciudad Autónoma de Buenos Aires","02"
"433140","Familiar","Masculino","Otro familiar","Física, sexual y psicológica","14","12 a 17 años","Femenino","2","1","Masculino","Padre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-27 21:48:00","Ciudad Autónoma de Buenos Aires","02"
"433140","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-27 22:01:00","Ciudad Autónoma de Buenos Aires","02"
"436299","Familiar","Femenino","NS/NC","Física y psicológica","21","18 a 29 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-27 23:29:00","Ciudad Autónoma de Buenos Aires","02"
"436300","Víctima","Femenino","Hermano/a","Física y psicológica","16","12 a 17 años","Femenino","6","2","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-27 23:31:00","Ciudad Autónoma de Buenos Aires","02"
"436301","Víctima","Femenino","NS/NC","Física, sexual y psicológica","18","18 a 29 años","Femenino","1","1","Masculino","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-28 01:15:00","Ciudad Autónoma de Buenos Aires","02"
"436302","Familiar","Masculino","Madre","Física y psicológica","Sin dato ","Sin dato ","Femenino","3","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-28 01:20:00","Ciudad Autónoma de Buenos Aires","02"
"436304","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-28 06:11:00","Ciudad Autónoma de Buenos Aires","02"
"436305","NS/NC","NS/NC","NS/NC","Física y psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-28 06:14:00","Ciudad Autónoma de Buenos Aires","02"
"436306","NS/NC","NS/NC","NS/NC","Física, sexual y psicológica","Sin dato ","Sin dato ","NS/NC","4","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-28 06:25:00","Ciudad Autónoma de Buenos Aires","02"
"435663","NS/NC","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Masculino","3","2","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-28 06:36:00","Ciudad Autónoma de Buenos Aires","02"
"436307","Familiar","Femenino","Otro familiar","Psicológica","4","0 a 5 años","Masculino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-28 07:14:00","Ciudad Autónoma de Buenos Aires","02"
"436309","NS/NC","NS/NC","NS/NC","Física y psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-28 07:56:00","Ciudad Autónoma de Buenos Aires","02"
"436311","Familiar","Femenino","No hay niñas/os","Económica, Física y psicológica","Sin dato ","Sin dato ","Femenino","0","2","Masculino","Otro/a conviviente","Llamante solicitó información y/o orientación","2021-05-28 08:05:00","Ciudad Autónoma de Buenos Aires","02"
"436314","Familiar","NS/NC","Otro familiar","Psicológica","Sin dato ","Sin dato ","Femenino","1","2","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-28 08:40:00","Ciudad Autónoma de Buenos Aires","02"
"428262","Otra/o sobre una situación de conflicto familiar","Femenino","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-28 08:54:00","Ciudad Autónoma de Buenos Aires","02"
"428702","Víctima","Femenino","Otro familiar","Psicológica","80","Más de 60 años","Femenino","2","1","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-28 09:47:00","Ciudad Autónoma de Buenos Aires","02"
"436315","Víctima","Femenino","No hay niñas/os","Económica y psicológica","60","Más de 60 años","Femenino","0","1","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-28 10:18:00","Ciudad Autónoma de Buenos Aires","02"
"436316","Familiar","Masculino","No hay niñas/os","Física y psicológica","52","50 a 59 años","Femenino","0","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-28 10:44:00","Ciudad Autónoma de Buenos Aires","02"
"436193","Familiar","Femenino","Otro familiar","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-28 11:46:00","Ciudad Autónoma de Buenos Aires","02"
"436317","Vecina/o","Femenino","Otro/a no familiar","Psicológica","2","0 a 5 años","Masculino","1","2","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-28 12:07:00","Ciudad Autónoma de Buenos Aires","02"
"436319","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-28 12:56:00","Ciudad Autónoma de Buenos Aires","02"
"436320","Víctima","Femenino","Madre","Física y psicológica","21","18 a 29 años","Femenino","1","1","Masculino","Pareja","Desplazamiento de un Equipo Móvil a donde se encontraba la/s víctima/s","2021-05-28 13:48:00","Ciudad Autónoma de Buenos Aires","02"
"436326","Víctima","Femenino","No hay niñas/os","Económica y psicológica","35","30 a 39 años","Femenino","0","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-28 14:59:00","Ciudad Autónoma de Buenos Aires","02"
"436328","Familiar","Femenino","Otro familiar","Física y psicológica","11","06 a 11 años","Masculino","3","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-28 16:29:00","Ciudad Autónoma de Buenos Aires","02"
"436324","Víctima","Masculino","Hermano/a","Física y psicológica","14","12 a 17 años","Masculino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-28 17:05:00","Ciudad Autónoma de Buenos Aires","02"
"436331","Comisaría","Femenino","No hay niñas/os","Física y psicológica","25","18 a 29 años","Femenino","0","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-28 17:48:00","Ciudad Autónoma de Buenos Aires","02"
"436320","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Desplazamiento de un Equipo Móvil a donde se encontraba la/s víctima/s","2021-05-28 18:03:00","Ciudad Autónoma de Buenos Aires","02"
"436332","Víctima","Masculino","No hay niñas/os","Psicológica","58","50 a 59 años","Masculino","0","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-28 18:06:00","Ciudad Autónoma de Buenos Aires","02"
"436334","Vecina/o","Femenino","Otro/a no familiar","Física y psicológica","11","06 a 11 años","Masculino","3","1","NS/NC","Padre","Llamante solicitó información y/o orientación","2021-05-28 19:03:00","Ciudad Autónoma de Buenos Aires","02"
"436132","Otra/o sobre una situación de conflicto familiar","Masculino","Padre","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-28 19:31:00","Ciudad Autónoma de Buenos Aires","02"
"436320","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Desplazamiento de un Equipo Móvil a donde se encontraba la/s víctima/s","2021-05-28 21:19:00","Ciudad Autónoma de Buenos Aires","02"
"436038","Víctima","Femenino","NS/NC","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-29 02:41:00","Ciudad Autónoma de Buenos Aires","02"
"436335","Familiar","Masculino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","NS/NC","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-29 02:46:00","Ciudad Autónoma de Buenos Aires","02"
"436336","NS/NC","NS/NC","Otro familiar","Física y psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-29 02:54:00","Ciudad Autónoma de Buenos Aires","02"
"436337","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Padrastro","Llamante solicitó información y/o orientación","2021-05-29 03:06:00","Ciudad Autónoma de Buenos Aires","02"
"436338","Comisaría","Femenino","Otro/a no familiar","Física y psicológica","40","40 a 49 años","Femenino","1","1","Masculino","Pareja","La víctima no aceptó la intervención del Equipo Móvil","2021-05-29 05:18:00","Ciudad Autónoma de Buenos Aires","02"
"436339","Comisaría","Masculino","No hay niñas/os","Física y psicológica","36","30 a 39 años","Femenino","0","1","Masculino","Pareja","La víctima no aceptó la intervención del Equipo Móvil","2021-05-29 06:00:00","Ciudad Autónoma de Buenos Aires","02"
"436340","Víctima","Femenino","No hay niñas/os","Psicológica","44","40 a 49 años","Femenino","0","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-29 10:17:00","Ciudad Autónoma de Buenos Aires","02"
"436341","Víctima","Masculino","No hay niñas/os","Psicológica","86","Más de 60 años","Masculino","0","1","Femenino","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-29 11:42:00","Ciudad Autónoma de Buenos Aires","02"
"436342","Otra/o sobre una situación de conflicto familiar","Femenino","No hay niñas/os","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-29 13:03:00","Ciudad Autónoma de Buenos Aires","02"
"436343","Familiar","Femenino","No hay niñas/os","Física, sexual y psicológica","35","30 a 39 años","Femenino","3","1","Masculino","Pareja","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-29 13:38:00","Ciudad Autónoma de Buenos Aires","02"
"436344","Vecina/o","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-29 14:59:00","Ciudad Autónoma de Buenos Aires","02"
"436347","Familiar","Masculino","Padre","Psicológica","7","06 a 11 años","Masculino","2","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-29 15:17:00","Ciudad Autónoma de Buenos Aires","02"
"436348","Víctima","Femenino","Hermano/a","Física y psicológica","17","12 a 17 años","Femenino","1","2","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-29 17:17:00","Ciudad Autónoma de Buenos Aires","02"
"436349","Vecina/o","Femenino","Otro/a no familiar","Física y psicológica","30","30 a 39 años","Femenino","5","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-29 17:34:00","Ciudad Autónoma de Buenos Aires","02"
"436350","Familiar","Femenino","Otro familiar","Física y psicológica","7","06 a 11 años","Masculino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-29 19:42:00","Ciudad Autónoma de Buenos Aires","02"
"429705","Familiar","Femenino","No hay niñas/os","Psicológica","99","Más de 60 años","Femenino","0","1","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-29 21:17:00","Ciudad Autónoma de Buenos Aires","02"
"436351","Familiar","Femenino","Madre","Psicológica","16","12 a 17 años","Masculino","1","1","Masculino","Padre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-30 00:12:00","Ciudad Autónoma de Buenos Aires","02"
"434562","Víctima","Masculino","No hay niñas/os","No aplica","31","30 a 39 años","Masculino","0","4","Masculino","Padre","Se trata de un conflicto familiar","2021-05-30 05:29:00","Ciudad Autónoma de Buenos Aires","02"
"436352","Comisaría","Masculino","Otro/a no familiar","Física y psicológica","28","18 a 29 años","Femenino","2","1","Masculino","Pareja","Se planificó intervención para otro momento","2021-05-30 07:17:00","Ciudad Autónoma de Buenos Aires","02"
"436353","Víctima","Femenino","No hay niñas/os","Física y psicológica","59","50 a 59 años","Femenino","0","1","Masculino","Pareja","La víctima no aceptó la intervención del Equipo Móvil","2021-05-30 07:33:00","Ciudad Autónoma de Buenos Aires","02"
"436343","Familiar","Femenino","Hermano/a","Psicológica","30","30 a 39 años","Femenino","3","1","Masculino","Padrastro","Está interviniendo o se deriva a otra institución","2021-05-30 10:19:00","Ciudad Autónoma de Buenos Aires","02"
"436354","Comisaría","Masculino","Otro/a no familiar","Física y psicológica","Sin dato ","Sin dato ","Femenino","2","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-30 11:30:00","Ciudad Autónoma de Buenos Aires","02"
"436352","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-30 11:34:00","Ciudad Autónoma de Buenos Aires","02"
"436355","Comisaría","Femenino","Otro/a no familiar","Física y psicológica","21","18 a 29 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-30 11:36:00","Ciudad Autónoma de Buenos Aires","02"
"436356","Otra/o sobre una situación de conflicto familiar","Masculino","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-30 12:07:00","Ciudad Autónoma de Buenos Aires","02"
"436357","Otra/o sobre una situación de conflicto familiar","Femenino","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-30 12:20:00","Ciudad Autónoma de Buenos Aires","02"
"436359","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-30 12:42:00","Ciudad Autónoma de Buenos Aires","02"
"434305","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-30 12:50:00","Ciudad Autónoma de Buenos Aires","02"
"436361","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-30 12:55:00","Ciudad Autónoma de Buenos Aires","02"
"436359","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-30 13:32:00","Ciudad Autónoma de Buenos Aires","02"
"436362","Familiar","Femenino","Otro familiar","Física y psicológica","Sin dato ","Sin dato ","NS/NC","5","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-30 13:41:00","Ciudad Autónoma de Buenos Aires","02"
"436363","Familiar","Femenino","Otro familiar","Física y psicológica","Sin dato ","Sin dato ","Masculino","2","1","Femenino","Pareja","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-30 13:52:00","Ciudad Autónoma de Buenos Aires","02"
"436364","Familiar","Femenino","Otro familiar","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-30 14:02:00","Ciudad Autónoma de Buenos Aires","02"
"436366","Vecina/o","Masculino","Otro/a no familiar","Psicológica","82","Más de 60 años","Femenino","0","2","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-30 15:16:00","Ciudad Autónoma de Buenos Aires","02"
"436367","Víctima","Masculino","NS/NC","Psicológica","21","18 a 29 años","Masculino","1","1","Masculino","Abuelo/a","Llamante solicitó información y/o orientación","2021-05-30 17:17:00","Ciudad Autónoma de Buenos Aires","02"
"436368","Víctima","Femenino","No hay niñas/os","Económica, Física y psicológica","81","Más de 60 años","Femenino","0","1","Femenino","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-30 18:45:00","Ciudad Autónoma de Buenos Aires","02"
"436369","Familiar","Masculino","Padre","Física y psicológica","1","0 a 5 años","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-30 19:36:00","Ciudad Autónoma de Buenos Aires","02"
"436352","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-30 20:12:00","Ciudad Autónoma de Buenos Aires","02"
"436352","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Desplazamiento de un Equipo Móvil a donde se encontraba la/s víctima/s","2021-05-31 00:13:00","Ciudad Autónoma de Buenos Aires","02"
"361959","Comisaría","Masculino","Otro/a no familiar","Física y psicológica","27","18 a 29 años","Femenino","1","1","NS/NC","Ex pareja","Llamante solicitó información y/o orientación","2021-05-31 01:03:00","Ciudad Autónoma de Buenos Aires","02"
"436370","Otra/o sobre una situación de conflicto familiar","Femenino","Otro familiar","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-31 02:16:00","Ciudad Autónoma de Buenos Aires","02"
"436371","Víctima","Masculino","No hay niñas/os","Física y psicológica","21","18 a 29 años","Masculino","0","1","Masculino","Padre","Está interviniendo o se deriva a otra institución","2021-05-31 03:32:00","Ciudad Autónoma de Buenos Aires","02"
